CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15566058,Hoffmann,620,France,Male,39,4,124053.44,2,1,1,153850.24,0
15566059,Rodriguez,717,Germany,Male,53,8,112576.64,1,0,1,127172.53,0
15566060,Robert,533,France,Male,60,2,119139.81,2,1,0,167438.37,0
15566061,Robert,806,Spain,Female,55,4,140189.09,1,1,1,84908.73,1
15566062,Wagner,495,France,Female,27,4,116505.84,2,1,0,148045.54,0
15566063,Schneider,626,France,Female,37,7,0.0,2,1,1,114809.28,0
15566064,Moreau,691,Spain,Female,68,7,143529.53,2,0,0,108552.96,0
15566065,Moreau,584,France,Female,33,0,109633.69,1,1,0,129648.67,0
15566066,Thomas,569,Germany,Female,28,5,176550.21,2,0,0,183255.81,0
15566067,Gomez,671,France,Male,32,5,148854.77,2,1,0,129560.33,0
15566068,Martinez,657,France,Female,67,10,0.0,2,0,0,113586.23,0
15566069,Martinez,650,France,Female,32,9,96825.65,2,1,1,197088.3,0
15566070,Thomas,732,France,Male,29,1,133970.09,2,0,1,167501.16,0
15566071,Martin,612,France,Female,45,4,0.0,2,1,0,12458.36,0
15566072,Fischer,680,France,Male,39,5,0.0,1,1,0,55246.45,0
15566073,Schmidt,601,Germany,Male,30,2,0.0,1,1,0,93017.94,1
15566074,Fischer,568,Germany,Female,28,0,126607.37,1,1,1,93969.71,0
15566075,Martin,622,France,Male,27,8,139587.97,1,1,0,191126.69,0
15566076,Fischer,602,Spain,Male,39,1,0.0,1,0,1,67178.2,0
15566077,Martin,606,France,Female,21,3,0.0,2,1,0,194316.08,0
15566078,Garcia,761,France,Male,42,8,0.0,2,1,1,16266.81,0
15566079,Sanchez,625,Germany,Male,26,8,133445.17,1,1,1,181782.07,0
15566080,Dubois,586,France,Female,54,7,0.0,1,0,0,131124.49,1
15566081,Petit,652,France,Male,37,3,0.0,2,1,1,87819.42,0
15566082,Richard,660,France,Male,54,0,0.0,1,1,1,198145.72,0
15566083,Dubois,536,Spain,Male,54,10,138843.62,2,1,1,199600.32,0
15566084,Martin,621,Germany,Male,20,10,108865.47,2,1,1,89782.27,0
15566085,Hoffmann,617,France,Male,34,6,135559.41,2,1,0,46738.16,0
15566086,Thomas,633,France,Female,51,1,48436.62,1,0,1,96778.68,0
15566087,Martinez,719,Spain,Male,34,7,0.0,1,0,0,168239.28,0
15566088,Hoffmann,663,Germany,Male,26,9,60022.33,1,0,1,143795.82,0
15566089,Weber,767,France,Female,38,9,0.0,1,1,0,21208.75,0
15566090,Thomas,648,France,Female,39,10,111958.83,1,1,0,52331.07,0
15566091,Weber,820,France,Male,29,1,0.0,2,1,1,98529.47,0
15566092,Schulz,605,Germany,Male,24,9,102542.76,1,1,1,192106.37,0
15566093,Perez,576,Spain,Female,44,2,96998.66,1,1,0,127191.19,0
15566094,Fernandez,702,France,Female,36,5,108200.59,2,1,1,19625.48,0
15566095,Perez,780,France,Female,50,3,152071.94,1,0,1,82877.59,0
15566096,Bernard,517,Spain,Male,49,1,84281.55,1,1,0,182285.23,1
15566097,Schmidt,631,Germany,Male,31,0,59391.06,1,1,0,106127.39,1
15566098,Thomas,591,Germany,Male,56,2,130039.73,2,1,1,28442.22,0
15566099,Martinez,663,France,Female,29,3,136781.9,2,1,1,123710.76,0
15566100,Schulz,650,Germany,Female,35,8,133451.56,1,1,0,138721.28,0
15566101,Moreau,779,Germany,Male,18,8,119318.4,2,1,0,153017.79,0
15566102,Petit,639,France,Male,31,4,202591.68,1,1,1,73786.01,0
15566103,Martin,781,Spain,Female,32,4,106920.67,2,0,0,143186.48,0
15566104,Petit,619,Spain,Male,35,6,76923.55,2,1,0,70832.44,0
15566105,Martin,738,Germany,Male,40,7,76866.51,1,1,1,108862.64,0
15566106,Fernandez,671,Germany,Female,41,2,103553.31,2,1,0,13705.91,0
15566107,Mueller,816,France,Male,61,4,0.0,2,1,0,138080.33,0
15566108,Martinez,508,France,Male,54,6,96444.48,1,1,0,81887.54,1
15566109,Martin,538,France,Male,28,10,99876.64,1,0,0,143953.04,0
15566110,Fischer,825,Spain,Female,31,1,0.0,2,0,0,193229.6,1
15566111,Dubois,579,France,Male,37,8,111610.92,1,1,0,25405.16,0
15566112,Durand,585,Spain,Female,48,2,0.0,1,1,0,173287.33,0
15566113,Thomas,565,France,Male,40,6,149345.97,2,1,1,54193.18,0
15566114,Sanchez,760,Germany,Female,36,8,56654.02,1,0,1,56008.01,0
15566115,Martin,529,Germany,Male,39,8,168801.28,2,0,0,52946.04,0
15566116,Martinez,652,Germany,Male,45,2,131595.98,2,1,0,36129.79,0
15566117,Rodriguez,624,Spain,Female,30,1,0.0,1,1,1,47262.21,0
15566118,Wagner,749,Spain,Male,65,10,0.0,1,0,1,151055.53,0
15566119,Gomez,595,France,Female,38,4,0.0,1,1,0,156006.34,0
15566120,Schmidt,689,France,Male,45,4,76713.92,1,0,0,192637.9,0
15566121,Schneider,537,France,Male,27,7,117171.15,2,0,1,29716.54,0
15566122,Schmidt,850,Germany,Male,40,5,73630.38,2,1,0,38609.45,0
15566123,Fernandez,626,France,Female,29,6,159533.62,2,1,0,178176.59,0
15566124,Hoffmann,650,Germany,Male,38,10,129002.52,2,1,1,117270.52,0
15566125,Richard,808,France,Female,44,7,152905.42,1,1,0,113583.06,1
15566126,Richard,593,Germany,Male,44,8,69726.24,2,1,0,156666.66,0
15566127,Gonzalez,810,Spain,Male,37,3,0.0,2,1,1,115064.48,0
15566128,Gomez,610,Germany,Male,31,4,95686.04,2,1,0,21812.33,0
15566129,Schmidt,714,Germany,Male,60,3,117269.62,1,0,0,180842.7,0
15566130,Dubois,595,France,Male,62,8,110951.01,1,1,1,35444.07,0
15566131,Wagner,519,France,Female,22,1,0.0,2,1,1,101227.27,0
15566132,Wagner,689,Germany,Male,41,7,52637.22,2,1,1,79261.11,0
15566133,Bernard,711,France,Male,31,10,155825.58,1,1,1,80276.14,0
15566134,Mueller,523,Spain,Female,33,6,121091.01,1,1,1,64002.41,0
15566135,Hoffmann,620,Spain,Male,51,6,61330.41,1,1,1,191865.84,0
15566136,Martin,765,Spain,Male,28,7,0.0,1,1,0,25981.23,0
15566137,Becker,707,France,Male,19,10,134666.08,2,1,1,162472.17,0
15566138,Lopez,612,Germany,Male,31,10,84135.5,2,0,1,84579.25,0
15566139,Martin,592,France,Male,40,0,84617.6,1,1,0,20001.57,0
15566140,Robert,837,France,Male,35,0,110767.05,2,1,0,118876.16,0
15566141,Becker,511,France,Male,40,6,0.0,1,0,1,80718.13,0
15566142,Schulz,644,France,Female,52,1,127687.44,2,1,1,51913.67,0
15566143,Martinez,509,France,Female,40,3,135817.61,2,1,1,80378.52,0
15566144,Gomez,776,France,Female,58,5,125872.28,2,0,1,195652.26,0
15566145,Petit,649,Spain,Male,41,4,112992.11,1,1,0,155525.12,0
15566146,Thomas,667,France,Male,46,4,50872.77,3,1,0,165791.61,0
15566147,Sanchez,850,Spain,Female,40,10,0.0,3,1,1,109847.15,0
15566148,Sanchez,593,France,Male,29,5,71169.36,1,0,1,66139.85,0
15566149,Rodriguez,817,France,Male,46,9,0.0,2,1,1,114157.66,0
15566150,Becker,612,Germany,Male,31,6,127785.85,1,0,0,113657.7,0
15566151,Hoffmann,627,Germany,Male,60,1,140725.82,2,1,1,38181.94,0
15566152,Schulz,850,France,Female,36,10,102966.87,2,1,0,135776.44,0
15566153,Fernandez,634,France,Male,47,3,0.0,3,1,0,158441.91,0
15566154,Mueller,518,France,Female,60,6,129762.36,1,0,1,114295.02,0
15566155,Richard,677,France,Female,37,4,88845.76,2,0,1,85401.81,0
15566156,Thomas,633,Germany,Male,57,10,110729.14,1,1,0,131381.12,1
15566157,Becker,685,Germany,Male,46,9,157656.53,1,1,0,112084.9,0
15566158,Moreau,637,France,Female,31,8,117516.67,1,1,0,25786.68,0
15566159,Robert,850,Spain,Female,53,5,149248.18,2,1,0,81147.85,0
15566160,Fischer,703,France,Male,71,3,213258.25,2,1,0,186002.95,0
15566161,Schulz,546,Germany,Male,40,10,90406.52,1,1,0,21686.95,1
15566162,Sanchez,661,Spain,Male,24,10,0.0,1,1,0,63925.91,0
15566163,Fernandez,573,Spain,Male,47,9,123227.97,1,1,1,172747.86,1
15566164,Mueller,626,France,Female,19,3,145263.75,1,0,1,10253.71,0
15566165,Thomas,562,Germany,Male,52,2,182189.79,2,0,1,188821.2,0
15566166,Becker,850,France,Male,54,5,166235.44,1,1,1,140753.26,0
15566167,Martin,583,Germany,Male,34,7,91448.35,2,1,0,82031.43,0
15566168,Martin,716,France,Female,44,0,0.0,2,0,1,15414.83,0
15566169,Schulz,618,France,Female,38,1,79249.74,1,0,1,18671.67,0
15566170,Mueller,538,Spain,Female,24,3,0.0,1,1,0,66158.74,0
15566171,Schneider,668,France,Female,45,6,133877.97,1,1,0,135235.7,0
15566172,Martin,688,Spain,Female,46,1,0.0,1,0,1,22779.49,0
15566173,Thomas,703,Spain,Female,29,10,105681.51,3,0,0,177513.56,1
15566174,Perez,398,Germany,Male,38,9,88156.67,2,1,1,172952.37,0
15566175,Weber,531,France,Male,44,7,0.0,2,0,0,64180.72,1
15566176,Laurent,741,France,Female,27,2,113079.91,1,0,0,46948.51,0
15566177,Schmidt,561,Spain,Male,30,1,0.0,2,1,0,91589.94,0
15566178,Meyer,669,France,Female,26,6,0.0,2,0,0,63643.64,0
15566179,Thomas,529,Germany,Male,42,10,111687.04,2,1,0,190577.68,0
15566180,Dubois,720,Germany,Female,50,9,97905.02,1,0,1,120713.8,0
15566181,Fernandez,739,Spain,Male,33,8,0.0,1,1,0,149856.28,0
15566182,Fischer,720,Spain,Male,41,3,94375.26,1,1,0,110816.76,0
15566183,Perez,749,Germany,Female,19,1,118418.75,1,0,0,168957.46,0
15566184,Lopez,800,France,Male,33,8,0.0,2,1,0,28576.31,0
15566185,Schmidt,537,France,Female,30,9,92794.57,2,1,1,147312.87,0
15566186,Schneider,574,France,Female,32,4,0.0,1,0,1,155838.51,0
15566187,Bernard,736,Spain,Female,46,9,0.0,1,0,0,78454.1,0
15566188,Wagner,758,Germany,Female,33,6,123749.58,2,1,1,26227.64,0
15566189,Laurent,585,Spain,Male,37,9,0.0,1,1,0,134126.89,0
15566190,Bernard,578,Germany,Female,46,4,42689.85,1,1,1,67778.56,1
15566191,Meyer,587,Germany,Male,51,4,107516.98,2,0,0,120893.03,0
15566192,Sanchez,495,France,Male,30,5,82155.39,2,1,1,177393.84,0
15566193,Dubois,527,France,Female,29,4,0.0,1,1,0,168074.64,0
15566194,Martin,530,France,Female,42,7,162533.7,2,1,1,119418.98,0
15566195,Moreau,621,Germany,Male,24,10,156397.58,1,1,0,30631.05,0
15566196,Garcia,676,France,Male,47,10,86569.35,1,0,0,95025.67,1
15566197,Schmidt,691,Germany,Female,25,3,80916.2,2,0,0,147906.92,0
15566198,Martinez,601,Germany,Male,30,2,138243.02,1,0,1,117730.03,1
15566199,Durand,603,France,Female,42,2,150400.64,2,1,0,72565.6,0
15566200,Schulz,661,France,Female,47,1,0.0,1,1,1,68596.6,0
15566201,Laurent,506,France,Male,57,7,121679.56,2,1,0,138905.69,0
15566202,Schneider,742,France,Male,29,6,113853.98,1,0,1,130020.79,0
15566203,Meyer,773,Germany,Male,59,5,85365.34,2,1,1,122527.64,0
15566204,Thomas,589,France,Female,30,1,0.0,2,1,1,190881.57,0
15566205,Perez,611,Spain,Female,40,1,0.0,1,0,0,180019.82,0
15566206,Weber,769,Spain,Female,30,9,95995.09,1,0,0,69663.01,0
15566207,Fischer,638,France,Male,46,0,170557.1,1,0,1,57305.47,0
15566208,Gonzalez,706,Germany,Female,18,9,132986.42,1,1,0,185319.73,1
15566209,Becker,641,Germany,Male,34,1,110801.47,1,1,1,49578.2,0
15566210,Meyer,799,Germany,Female,30,8,93943.09,1,1,0,195659.95,1
15566211,Durand,697,France,Male,44,0,0.0,1,0,1,50934.82,0
15566212,Weber,702,France,Female,38,9,0.0,1,1,1,30573.28,0
15566213,Petit,704,France,Female,33,3,145959.8,1,1,0,84227.37,0
15566214,Gonzalez,596,France,Male,40,1,0.0,2,1,1,181187.88,0
15566215,Martin,605,Spain,Female,40,4,0.0,2,1,1,148957.32,0
15566216,Martin,723,Germany,Male,43,9,98899.04,2,1,1,123732.31,0
15566217,Dubois,662,Spain,Male,22,7,0.0,1,0,1,143297.36,0
15566218,Fernandez,536,France,Male,39,0,0.0,2,0,0,108830.07,0
15566219,Martinez,829,France,Female,30,8,0.0,2,1,1,70387.09,0
15566220,Fernandez,743,Germany,Female,62,6,97802.24,2,0,1,104430.08,0
15566221,Rodriguez,653,France,Female,36,4,112609.1,2,0,0,82160.51,0
15566222,Gomez,623,France,Female,37,4,76712.62,2,1,0,155924.29,0
15566223,Schneider,669,Germany,Male,45,8,134032.28,2,1,1,41679.5,0
15566224,Lopez,699,France,Male,42,8,0.0,2,1,0,95472.37,0
15566225,Becker,454,Germany,Male,36,1,110311.03,2,1,1,30266.11,0
15566226,Bernard,850,France,Female,51,7,0.0,2,1,0,18225.21,0
15566227,Bernard,574,Germany,Female,27,4,148619.93,2,1,0,54168.31,0
15566228,Schneider,649,Spain,Male,18,1,0.0,1,1,1,40598.07,0
15566229,Schmidt,653,France,Female,72,8,124676.16,1,1,0,158552.99,0
15566230,Gomez,841,Spain,Female,30,3,98363.14,1,1,1,40477.43,0
15566231,Weber,641,Germany,Male,19,4,0.0,2,1,1,137745.95,0
15566232,Meyer,802,Spain,Female,40,6,107855.11,1,0,0,105546.18,0
15566233,Hoffmann,689,France,Female,62,1,78951.99,1,1,0,78614.86,0
15566234,Schulz,557,Germany,Male,32,4,169356.29,2,1,0,21718.02,0
15566235,Schmidt,662,France,Female,33,7,124042.22,1,1,1,89212.96,0
15566236,Meyer,638,Spain,Male,26,10,0.0,2,1,1,118052.77,0
15566237,Meyer,545,Germany,Male,34,0,93983.02,2,0,1,32363.42,0
15566238,Schmidt,684,France,Male,22,10,83074.9,1,0,1,182831.35,0
15566239,Sanchez,652,Spain,Female,29,7,141855.33,2,1,0,31051.87,0
15566240,Martin,703,France,Male,59,1,114425.89,1,0,0,167809.45,1
15566241,Laurent,668,France,Female,64,3,151792.09,2,1,0,158816.87,0
15566242,Richard,587,Germany,Male,42,10,97148.7,2,1,0,178090.99,0
15566243,Lopez,723,Germany,Male,45,2,115187.01,2,0,0,30169.13,0
15566244,Schmidt,590,France,Female,39,1,0.0,1,1,0,97434.24,0
15566245,Garcia,352,France,Male,40,9,0.0,2,1,0,69759.45,0
15566246,Becker,662,Spain,Female,44,9,0.0,1,0,0,140278.4,0
15566247,Robert,596,Germany,Male,42,1,36283.59,2,1,1,45551.99,0
15566248,Martin,686,France,Female,32,9,135152.19,1,1,0,27094.57,1
15566249,Dubois,841,France,Female,26,5,103668.96,2,1,1,51573.47,0
15566250,Mueller,844,Spain,Female,55,2,51934.24,2,1,1,198467.06,0
15566251,Becker,634,Germany,Male,47,9,108020.41,1,1,1,58450.43,0
15566252,Rodriguez,570,Spain,Female,35,3,0.0,2,1,1,64455.99,0
15566253,Rodriguez,706,France,Male,41,3,0.0,1,1,1,147152.67,0
15566254,Robert,614,Germany,Male,42,1,111182.75,2,1,0,69231.28,1
15566255,Durand,687,Germany,Male,41,3,108288.69,2,0,1,110398.93,0
15566256,Petit,586,France,Male,41,1,110730.85,1,0,0,152661.38,0
15566257,Richard,674,Germany,Female,54,3,91928.46,1,0,0,73621.14,1
15566258,Gonzalez,572,Germany,Female,34,7,85457.87,1,1,1,78530.11,0
15566259,Martin,763,France,Male,18,8,173220.05,2,1,0,52425.03,0
15566260,Hoffmann,593,Spain,Female,30,3,0.0,2,1,0,152483.41,0
15566261,Lopez,713,Spain,Male,25,3,118829.19,1,1,0,198654.02,0
15566262,Thomas,528,Spain,Female,45,6,0.0,1,1,1,21851.86,0
15566263,Schneider,724,Spain,Female,43,0,147143.46,1,1,1,87333.07,0
15566264,Dubois,557,France,Female,35,6,203575.76,1,1,1,75219.52,0
15566265,Martin,675,France,Male,23,8,50019.32,1,0,0,77413.21,1
15566266,Martinez,748,Spain,Female,27,3,117502.97,1,1,0,109602.14,0
15566267,Gonzalez,630,France,Male,62,1,122172.24,1,1,0,135151.53,0
15566268,Perez,551,France,Female,27,3,156476.3,1,1,0,103331.4,0
15566269,Becker,697,Germany,Male,25,1,0.0,1,0,0,154664.74,0
15566270,Laurent,569,France,Female,22,9,112894.83,2,1,1,22022.64,0
15566271,Hoffmann,611,Germany,Male,37,6,123884.58,3,1,0,162139.7,1
15566272,Gomez,675,France,Female,23,5,102772.79,2,1,1,177713.51,0
15566273,Sanchez,780,France,Female,36,10,0.0,2,0,1,123518.08,0
15566274,Fischer,652,Spain,Female,40,1,157777.43,1,0,1,70765.09,0
15566275,Gomez,652,Spain,Female,45,5,164957.94,1,1,1,100031.26,0
15566276,Becker,720,Spain,Female,51,8,176227.15,2,1,0,123128.33,0
15566277,Meyer,654,Germany,Female,52,10,143225.77,1,1,0,161296.43,0
15566278,Schneider,711,Spain,Male,22,7,105677.21,2,1,0,158935.52,1
15566279,Meyer,753,Spain,Female,55,8,117756.27,1,1,0,75988.67,0
15566280,Robert,618,Germany,Male,34,4,188271.7,1,0,1,92276.91,0
15566281,Meyer,350,Spain,Female,28,9,0.0,1,1,1,155401.86,0
15566282,Mueller,571,France,Female,42,1,141775.68,2,1,1,91387.48,0
15566283,Hoffmann,766,Spain,Male,51,4,94983.32,2,1,0,130689.56,1
15566284,Schneider,646,France,Female,22,9,0.0,1,1,0,197513.7,0
15566285,Moreau,617,Germany,Female,36,2,101033.58,2,0,1,169710.97,0
15566286,Rodriguez,762,France,Male,29,10,102172.31,2,1,0,51422.24,0
15566287,Mueller,640,Germany,Male,34,3,111731.94,2,1,1,88249.83,0
15566288,Martin,449,Germany,Male,38,6,127598.57,1,0,1,113597.0,0
15566289,Meyer,505,Spain,Female,21,1,0.0,2,0,0,123645.24,0
15566290,Meyer,690,Spain,Male,32,5,0.0,1,1,0,66587.76,0
15566291,Martin,643,Spain,Female,43,10,110376.73,1,1,1,184744.82,0
15566292,Lopez,789,France,Male,38,0,141090.4,1,1,1,182880.12,0
15566293,Bernard,579,Spain,Male,35,9,104406.74,1,1,0,41139.99,0
15566294,Hoffmann,620,France,Female,80,2,0.0,2,0,0,186649.89,0
15566295,Schmidt,565,Spain,Male,46,10,0.0,2,1,0,94625.97,0
15566296,Martinez,600,France,Female,57,6,124599.92,2,0,1,93261.09,1
15566297,Weber,468,Germany,Male,45,10,155202.14,1,1,1,44720.93,0
15566298,Dubois,612,Spain,Male,41,4,113818.79,1,1,1,25940.9,0
15566299,Gonzalez,645,Spain,Male,41,7,75486.57,2,1,1,57208.73,0
15566300,Mueller,636,Germany,Female,32,6,100938.98,2,0,1,177215.26,0
15566301,Martin,850,Spain,Male,41,6,0.0,2,0,0,87328.78,0
15566302,Martinez,826,France,Male,27,0,80311.62,2,0,1,184727.92,0
15566303,Schulz,577,Germany,Male,44,0,167571.67,1,1,0,123945.29,0
15566304,Durand,453,Germany,Male,38,5,106549.85,1,1,1,11564.53,0
15566305,Robert,640,France,Female,22,7,0.0,1,0,0,72857.09,0
15566306,Schmidt,686,France,Female,26,2,145464.48,2,1,0,34241.25,0
15566307,Schulz,567,France,Male,65,7,0.0,1,1,0,151643.87,0
15566308,Schneider,572,Germany,Male,31,7,140689.14,1,1,0,138633.58,0
15566309,Thomas,801,France,Female,46,0,140633.78,2,1,0,53414.56,0
15566310,Rodriguez,625,France,Male,27,10,0.0,1,0,1,49629.09,0
15566311,Meyer,713,France,Male,41,4,0.0,1,0,0,181473.85,0
15566312,Martinez,560,Germany,Male,40,8,106320.7,2,1,0,32303.55,0
15566313,Gomez,644,Germany,Male,34,10,97692.15,2,1,1,16272.0,0
15566314,Robert,617,Germany,Male,31,9,120881.08,2,1,0,79590.33,0
15566315,Schmidt,585,Germany,Male,38,9,79133.46,1,1,1,117120.97,0
15566316,Weber,760,France,Female,37,10,167158.6,1,1,1,184626.8,0
15566317,Schulz,516,France,Male,42,2,146457.4,1,0,0,183194.0,1
15566318,Fernandez,678,Spain,Female,45,8,174024.37,3,1,1,36524.78,1
15566319,Becker,615,France,Female,40,10,134448.25,1,1,1,159522.89,0
15566320,Robert,689,France,Female,40,8,100071.61,2,0,0,187544.12,0
15566321,Lopez,617,Germany,Female,53,0,94493.69,1,1,0,168369.48,1
15566322,Sanchez,733,France,Male,56,1,0.0,3,1,0,88702.96,1
15566323,Hoffmann,559,Spain,Male,61,2,0.0,1,0,0,49472.76,0
15566324,Fernandez,761,France,Female,43,3,128013.23,1,1,1,183960.07,0
15566325,Hoffmann,647,Germany,Male,50,4,115280.87,2,1,1,111083.75,0
15566326,Martin,522,France,Male,43,4,0.0,1,1,1,58098.98,0
15566327,Robert,715,France,Female,29,9,0.0,2,1,1,71468.83,0
15566328,Rodriguez,630,France,Male,33,10,0.0,2,0,1,116728.06,0
15566329,Martinez,486,Spain,Female,26,4,156959.63,2,0,0,87180.04,0
15566330,Meyer,681,Spain,Female,45,2,96658.62,2,1,0,17605.14,0
15566331,Meyer,746,France,Female,41,5,0.0,1,1,1,119132.42,0
15566332,Martinez,773,Spain,Female,28,3,60439.28,2,0,0,87110.49,0
15566333,Mueller,613,Germany,Male,40,8,124552.06,3,1,0,99955.45,1
15566334,Durand,663,Spain,Female,43,1,159098.93,2,1,0,153007.4,0
15566335,Petit,654,Spain,Male,38,10,0.0,2,1,0,14880.46,0
15566336,Martin,793,France,Female,41,0,76785.42,3,0,1,22484.43,1
15566337,Hoffmann,572,Germany,Male,19,6,171036.81,1,1,1,10195.91,0
15566338,Hoffmann,605,Germany,Female,27,8,72352.6,1,1,0,90690.14,0
15566339,Robert,569,France,Female,24,9,71361.89,1,0,1,63287.75,0
15566340,Schneider,510,France,Male,39,8,173796.53,1,0,1,87796.31,0
15566341,Meyer,673,Spain,Male,38,2,0.0,2,1,0,119667.97,0
15566342,Laurent,803,Spain,Male,44,10,124733.68,1,1,0,11580.94,0
15566343,Schmidt,630,Spain,Male,38,0,175999.85,1,0,1,40100.65,0
15566344,Robert,565,Spain,Male,43,8,0.0,1,1,1,34259.85,0
15566345,Petit,667,Spain,Female,37,6,129091.33,1,1,1,128022.21,0
15566346,Bernard,706,France,Male,42,7,137791.59,1,0,1,122327.71,0
15566347,Martin,634,France,Male,23,10,116773.68,2,1,1,24734.1,0
15566348,Laurent,784,France,Female,35,5,0.0,1,0,1,162295.02,0
15566349,Meyer,572,France,Male,49,9,163865.97,1,0,0,40588.18,0
15566350,Gomez,622,France,Male,46,5,0.0,2,1,0,42876.69,0
15566351,Meyer,678,Germany,Female,30,10,88038.06,1,0,0,86518.61,0
15566352,Martin,687,Spain,Female,45,3,76014.34,2,1,0,73073.0,1
15566353,Fischer,654,Spain,Male,49,1,87601.47,1,0,0,193360.47,1
15566354,Robert,527,Germany,Male,31,0,112252.4,2,0,0,182389.67,0
15566355,Gonzalez,850,Spain,Male,48,5,0.0,1,1,0,19660.25,0
15566356,Petit,627,Germany,Male,39,8,138929.19,1,1,0,84477.6,0
15566357,Martinez,660,Spain,Male,53,9,64218.17,2,1,1,158880.31,0
15566358,Fischer,709,France,Female,43,9,113623.94,2,1,0,129562.14,0
15566359,Martinez,588,France,Female,43,1,161586.62,2,0,1,156616.41,0
15566360,Schneider,655,Spain,Male,40,0,0.0,2,1,0,87353.0,0
15566361,Bernard,584,France,Female,39,0,88581.84,1,0,0,83893.49,1
15566362,Sanchez,689,Germany,Male,41,6,141048.02,2,1,0,155764.97,0
15566363,Becker,623,France,Male,53,0,111578.32,1,1,1,65476.26,0
15566364,Wagner,675,Germany,Female,56,8,141976.9,2,1,0,20954.44,0
15566365,Martin,549,Spain,Female,32,8,0.0,1,1,0,179162.72,0
15566366,Fischer,570,France,Male,25,10,0.0,2,1,1,189758.05,0
15566367,Rodriguez,518,Spain,Male,65,2,120604.5,2,1,0,126188.72,0
15566368,Perez,581,France,Female,91,10,137118.69,1,0,1,150015.01,0
15566369,Thomas,402,France,Male,41,1,0.0,1,0,1,141023.92,0
15566370,Becker,620,France,Male,46,8,106232.37,2,1,0,111977.77,0
15566371,Martin,598,Spain,Male,30,2,108272.42,1,1,0,124050.96,0
15566372,Martin,664,France,Female,43,1,0.0,1,1,1,112645.3,0
15566373,Schulz,654,Germany,Male,53,3,59413.29,1,0,1,31543.28,1
15566374,Gomez,770,France,Female,30,6,0.0,2,1,1,70575.79,0
15566375,Garcia,850,France,Male,29,3,109996.72,1,1,0,13288.49,0
15566376,Robert,759,Spain,Male,41,7,83808.01,1,1,0,24645.39,0
15566377,Rodriguez,606,France,Female,37,4,117723.83,2,0,0,106580.86,0
15566378,Thomas,602,France,Male,47,1,0.0,1,0,0,43784.53,0
15566379,Martin,733,France,Male,36,9,119962.0,2,0,1,77877.24,0
15566380,Martin,488,Germany,Male,29,3,111075.37,2,0,0,169037.05,0
15566381,Dubois,619,Germany,Male,52,6,45791.99,1,1,1,26518.48,0
15566382,Laurent,627,France,Female,46,0,94134.42,2,1,1,168052.96,0
15566383,Garcia,706,France,Male,29,6,132234.66,2,1,0,179972.78,0
15566384,Rodriguez,708,France,Female,31,2,130282.87,1,0,0,70524.84,0
15566385,Schulz,578,France,Female,19,6,0.0,2,1,1,96503.63,0
15566386,Gonzalez,610,Spain,Male,61,2,118947.65,1,1,0,88307.45,0
15566387,Rodriguez,692,Spain,Male,61,7,106233.95,2,1,0,37448.29,1
15566388,Fernandez,573,Germany,Male,39,3,49623.76,1,1,1,27859.9,0
15566389,Bernard,765,France,Male,45,0,173617.55,1,1,1,95533.59,0
15566390,Schulz,708,Germany,Female,37,0,121052.18,2,1,1,117725.82,0
15566391,Gomez,666,Spain,Male,25,3,158018.13,1,1,1,102807.58,0
15566392,Perez,687,Germany,Female,45,8,109108.01,2,0,1,139261.71,0
